facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
60096.0,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,(970) 476-2451,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,3,0,3,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,12,10,
60118.0,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,FRISCO,CO,80443,SUMMIT,(970) 668-3300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,2,0,2,0,,8,8,,12,10,
60133.0,ST FRANCIS HOSPITAL - INTERQUEST,10860 NEW ALLEGIANCE DR,COLORADO SPRINGS,CO,80921,EL PASO,(719) 757-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,1,
61309.0,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,CO,80758,YUMA,(970) 332-4811,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,4,0,4,0,,8,Not Available,5,12,8,
61319.0,ST VINCENT GENERAL HOSPITAL DISTRICT,816 W 4TH ST,LEADVILLE,CO,80461,LAKE,(719) 486-0230,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,1,
61336.0,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LAJUNA,CO,81050,OTERO,(719) 363-1428,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,5,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
64024.0,HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WY,LITTLETON,CO,80130,DOUGLAS,(720) 348-2801,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
70007.0,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVE,NEW LONDON,CT,6320,NEW LONDON,(860) 442-0711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,10,0,8,2,,8,8,,12,12,
70022.0,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,6504,NEW HAVEN,(203) 688-4242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,3,4,0,,8,8,2,6,0,,11,11,1,7,3,,8,8,,12,10,
70036.0,JOHN DEMPSEY HOSPITAL OF THE UNIVERSITY OF CONNECT,263 FARMINGTON AVE,FARMINGTON,CT,6032,HARTFORD,(860) 679-1145,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,6,1,5,0,,8,6,1,5,0,,11,9,0,8,1,,8,8,,12,10,
74017.0,CONNECTICUT BEHAVIORAL HEALTH HOSPITAL,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117,HARTFORD,(860) 218-2300,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
84003.0,MEADOWWOOD BEHAVIORAL HEALTH SYSTEM,575 SOUTH DUPONT HIGHWAY,NEW CASTLE,DE,19720,NEW CASTLE,(302) 328-3330,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
94001.0,ST ELIZABETHS HOSPITAL,"1100 ALABAMA AVENUE, SE",WASHINGTON,DC,20032,THE DISTRICT,(202) 299-5500,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
100018.0,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,NAPLES,FL,34102,COLLIER,(239) 624-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,8,2,6,0,,11,11,0,9,2,,8,8,,12,11,
100034.0,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",4300 ALTON RD,MIAMI BEACH,FL,33140,MIAMI-DADE,(305) 674-2121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,2,3,2,,11,11,0,9,2,,8,8,,12,10,
100049.0,HCA FLORIDA HIGHLANDS HOSPITAL,3600 S HIGHLANDS AVE,SEBRING,FL,33870,HIGHLANDS,(863) 385-6101,Acute Care Hospitals,Proprietary,Yes,,2,,7,6,0,6,0,,8,5,1,4,0,,11,8,1,6,1,,8,8,,12,8,
100067.0,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,PINELLAS,(727) 825-1100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,6,0,6,0,,8,6,1,5,0,,11,9,0,8,1,,8,8,,12,9,
100086.0,BROWARD HEALTH NORTH,201 E SAMPLE RD,DEERFIELD BEACH,FL,33064,BROWARD,(954) 786-6400,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,2,,7,6,0,6,0,,8,7,2,5,0,,11,10,0,7,3,,8,8,,12,8,
100110.0,HCA FLORIDA OSCEOLA HOSPITAL,700 WEST OAK STREET,KISSIMMEE,FL,34741,OSCEOLA,(407) 846-2266,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,7,0,7,0,,8,7,3,4,0,,11,7,0,3,4,,8,8,,12,8,
100128.0,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,HILLSBOROUGH,(813) 844-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,2,5,0,,8,8,2,4,2,,11,11,0,7,4,,8,8,,12,10,
100151.0,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,(904) 953-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,,7,7,4,3,0,,8,8,4,4,0,,11,11,2,9,0,,8,8,,12,10,
100176.0,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,PALM BEACH,(561) 622-1411,Acute Care Hospitals,Proprietary,Yes,,1,,7,7,0,7,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,8,
100204.0,HCA FLORIDA NORTH FLORIDA HOSPITAL,6500 W NEWBERRY RD,GAINESVILLE,FL,32605,ALACHUA,(352) 333-4100,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,2,5,0,,8,8,3,5,0,,11,9,1,7,1,,8,8,,12,10,
100226.0,HCA FLORIDA ORANGE PARK HOSPITAL,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,CLAY,(904) 276-8500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,7,0,7,0,,8,7,2,5,0,,11,9,0,9,0,,8,8,,12,9,
100246.0,HCA FLORIDA LAWNWOOD HOSPITAL,1700 S 23RD ST,FORT PIERCE,FL,34950,ST. LUCIE,(772) 461-4000,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,7,0,7,0,,8,6,2,4,0,,11,7,0,4,3,,8,8,,12,9,
100264.0,HCA FLORIDA OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,HERNANDO,(352) 596-6632,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,7,1,6,0,,8,7,2,5,0,,11,9,0,7,2,,8,8,,12,9,
100284.0,KERALTY HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,MIAMI-DADE,(305) 263-9270,Acute Care Hospitals,Proprietary,Yes,,1,,7,3,0,3,0,,8,4,1,3,0,,11,4,0,2,2,,8,8,,12,8,
100298.0,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,GADSDEN,(850) 663-7536,Acute Care Hospitals,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
100321.0,ASCENSION ST VINCENT'S CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,CLAY,(904) 602-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,7,1,,8,8,,12,10,
100365.0,NORTH WALTON DOCTORS HOSPITAL,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,WALTON,(850) 920-2065,Acute Care Hospitals,Physician,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
101313.0,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,FL,33070,MONROE,(305) 434-3000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,7,0,7,0,,8,Not Available,5,12,9,
104017.0,WINDMOOR HEALTHCARE OF CLEARWATER,11300 US 19 N,CLEARWATER,FL,33764,PINELLAS,(727) 541-2646,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104069.0,WEKIVA SPRINGS,3947 SALISBURY RD,JACKSONVILLE,FL,32216,DUVAL,(904) 296-3533,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104080.0,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,MARTIN,(772) 403-4000,Psychiatric,Voluntary non-profit - Other,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110008.0,NORTHSIDE HOSPITAL CHEROKEE,450 NORTHSIDE CHEROKEE BOULEVARD,CANTON,GA,30115,CHEROKEE,(770) 244-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,6,2,4,0,,8,8,1,7,0,,11,10,0,10,0,,8,8,,12,12,
110028.0,PIEDMONT AUGUSTA HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,RICHMOND,(706) 722-9011,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,7,0,6,1,,8,8,3,5,0,,11,9,1,7,1,,8,8,,12,11,
110042.0,WELLSTAR PAULDING MEDICAL CENTER,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,(470) 644-7000,Acute Care Hospitals,Voluntary non-profit - Other,No,,4,,7,6,1,5,0,,8,6,1,5,0,,11,7,0,6,1,,8,8,,12,10,
110071.0,APPLING HEALTHCARE,163 E TOLLISON STREET,BAXLEY,GA,31513,APPLING,(912) 367-9841,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
110087.0,NORTHSIDE HOSPITAL GWINNETT,1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045,GWINNETT,(678) 312-4310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,7,0,7,0,,8,8,1,7,0,,11,11,0,10,1,,8,8,,12,11,
110109.0,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,(478) 289-1304,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,7,3,0,3,0,,8,1,0,1,0,,11,5,1,4,0,,8,8,,12,8,
110142.0,EVANS MEMORIAL HOSPITAL,200 N RIVER STREET,CLAXTON,GA,30417,EVANS,(912) 739-5105,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,8,,12,8,
110184.0,WELLSTAR DOUGLAS MEDICAL CENTER,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,DOUGLAS,(770) 949-1500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,5,0,5,0,,8,6,0,6,0,,11,7,1,6,0,,8,8,,12,11,
110225.0,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,PICKENS,(706) 692-2441,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,4,,7,4,0,4,0,,8,4,1,3,0,,11,6,0,6,0,,8,8,,12,10,
110780.0,BLUE RIDGE MEDICAL CENTER,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,FANNIN,(706) 632-3711,Rural Emergency Hospital,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
111312.0,OPTIM MEDICAL CENTER - SCREVEN,215 MIMS ROAD,SYLVANIA,GA,30467,SCREVEN,(912) 564-7426,Critical Access Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
111326.0,SGMC HEALTH LANIER,116 WEST THIGPEN AVENUE,LAKELAND,GA,31635,LANIER,(229) 482-8402,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,6,
111336.0,MOUNTAIN LAKES MEDICAL CENTER,162 LEGACY POINT,CLAYTON,GA,30525,RABUN,(706) 782-3100,Critical Access Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,6,
114019.0,GEORGIA REGIONAL HOSPITAL ATLANTA,3073 PANTHERSVILLE ROAD,DECATUR,GA,30034,DE KALB,(404) 243-2100,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
120006.0,ADVENTIST HEALTH CASTLE,640 ULUKAHIKI ST,KAILUA,HI,96734,HONOLULU,(808) 263-5015,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,,7,5,0,5,0,,8,7,1,6,0,,11,10,0,10,0,,8,8,,12,10,
121302.0,KOHALA HOSPITAL,54-383 HOSPITAL ROAD,KAPAAU,HI,96755,HAWAII,(808) 889-6211,Critical Access Hospitals,Government - State,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
130002.0,ST LUKES MAGIC VALLEY MEDICAL CENTER,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,TWIN FALLS,(208) 814-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,0,6,0,,8,6,1,5,0,,11,7,1,6,0,,8,8,,12,12,
130063.0,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,ADA,(208) 373-5000,Acute Care Hospitals,Proprietary,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,1,1,0,,8,8,,12,3,
131304.0,POWER COUNTY HOSPITAL DISTRICT,510 ROOSEVELT STREET,AMERICAN FALLS,ID,83211,POWER,(208) 226-3200,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
131316.0,BEAR LAKE MEMORIAL HOSPITAL,164 SOUTH FIFTH STREET,MONTPELIER,ID,83254,BEAR LAKE,(208) 847-1630,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,3,
131326.0,CASSIA REGIONAL HOSPITAL,1501 HILAND AVENUE,BURLEY,ID,83318,CASSIA,(208) 678-4444,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,8,,12,9,
140008.0,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,701 WEST NORTH AVE,MELROSE PARK,IL,60160,COOK,(708) 681-3200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,6,0,6,0,,8,6,1,5,0,,11,8,0,5,3,,8,8,,12,9,
140034.0,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801,MARION,(618) 436-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,2,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,5,1,,8,8,,12,10,
140063.0,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,COOK,(708) 383-9300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,7,5,2,3,0,,8,5,1,4,0,,11,8,0,7,1,,8,8,,12,10,
140088.0,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,(773) 702-9785,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,2,5,0,,8,7,4,3,0,,11,10,0,7,3,,8,8,,12,11,
140114.0,SWEDISH HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,COOK,(773) 878-8200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,6,0,6,0,,8,7,1,6,0,,11,10,0,9,1,,8,8,,12,12,
140130.0,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,LAKE,(847) 234-5600,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,5,,7,6,3,3,0,,8,8,1,7,0,,11,10,1,7,2,,8,8,,12,11,
140161.0,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,LIVINGSTON,(815) 842-2828,Acute Care Hospitals,Voluntary non-profit - Church,No,,3,,7,4,0,4,0,,8,3,0,3,0,,11,7,0,7,0,,8,8,,12,10,
140182.0,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,(773) 975-1600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,1,5,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,10,
140206.0,HUMBOLDT PARK HEALTH,1044 N FRANCISCO AVE,CHICAGO,IL,60622,COOK,(773) 292-8200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,3,0,3,0,,8,5,0,5,0,,11,5,0,4,1,,8,8,,12,9,
140231.0,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,DU PAGE,(630) 527-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,1,6,0,,8,8,2,6,0,,11,11,0,10,1,,8,8,,12,11,
140281.0,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,COOK,(312) 926-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,7,4,3,0,,8,8,4,4,0,,11,11,1,6,4,,8,8,,12,11,
140308.0,MERCYHEALTH HOSPITAL & PHYSICIAN CLINIC-CRYSTAL LA,875 S ROUTE 31,CRYSTAL LAKE,IL,60014,MC HENRY,(792) 220-5500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
141309.0,CARLE EUREKA  HOSPITAL,101 S MAJOR ST,EUREKA,IL,61530,WOODFORD,(309) 467-2371,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
141320.0,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,IL,61944,EDGAR,(217) 465-4141,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,0,5,0,,8,8,,12,8,
141330.0,HOPEDALE HOSPITAL,107 TREMONT STREET,HOPEDALE,IL,61747,TAZEWELL,(309) 449-3321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
141340.0,VALLEY WEST COMMUNITY HOSPITAL,1301 NORTH MAIN STREET,SANDWICH,IL,60548,DE KALB,(815) 786-8484,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,0,5,0,,8,Not Available,5,12,8,
141350.0,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,IL,62056,MONTGOMERY,(217) 324-2191,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,3,0,3,0,,8,1,0,1,0,,11,8,0,8,0,,8,8,,12,9,
144010.0,CHICAGO READ MENTAL HEALTH CENTER,4200 N OAK PARK AVE,CHICAGO,IL,60634,COOK,(773) 794-4000,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
144038.0,CHOATE MENTAL HEALTH & DEVELOPMENT CTR,1000 N MAIN ST,ANNA,IL,62906,UNION,(618) 833-5161,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
150007.0,COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,(765) 776-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,5,1,,8,6,1,5,0,,11,10,1,9,0,,8,8,,12,11,
150022.0,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,(765) 362-2800,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
150045.0,PARKVIEW DEKALB HOSPITAL,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,(260) 925-4600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,10,
150065.0,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,(812) 522-2349,Acute Care Hospitals,Government - Local,Yes,Y,5,,7,4,0,4,0,,8,4,0,4,0,,11,9,1,8,0,,8,8,,12,11,
150089.0,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,(765) 747-3111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,7,1,5,1,,11,11,0,10,1,,8,8,,12,11,
150113.0,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,(765) 298-4242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,6,1,5,0,,11,9,1,8,0,,8,8,,12,11,
150157.0,ASCENSION ST VINCENT CARMEL,13500 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,(317) 582-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,5,0,5,0,,11,6,0,5,1,,8,8,,12,8,
150172.0,PHYSICIANS' MEDICAL CENTER LLC,4023 REAS LN,NEW ALBANY,IN,47150,FLOYD,(812) 206-7660,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,4,0,3,1,,8,Not Available,5,12,4,
151303.0,ASCENSION ST VINCENT JENNINGS,301 HENRY ST,NORTH VERNON,IN,47265,JENNINGS,(812) 352-4228,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,1,2,0,,8,Not Available,5,12,6,
151313.0,WOODLAWN HOSPITAL,1400 E 9TH ST,ROCHESTER,IN,46975,FULTON,(574) 223-3141,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,4,0,4,0,,8,Not Available,5,12,4,
