facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
151314.0,ASCENSION ST VINCENT SALEM,911 N SHELBY ST,SALEM,IN,47167,WASHINGTON,(812) 883-5881,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
151325.0,ASCENSION ST VINCENT WARRICK,1116 MILLIS AVE,BOONVILLE,IN,47601,WARRICK,(812) 897-4800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,6,
154005.0,"WABASH VALLEY ALLIANCE, INC. / RIVER BEND HOSPITAL",2900 N RIVER RD,WEST LAFAYETTE,IN,47906,TIPPECANOE,(765) 464-0400,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154031.0,OAKLAWN PSYCHIATRIC CENTER INC,330 LAKEVIEW DR,GOSHEN,IN,46527,ELKHART,(574) 533-1234,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154057.0,OPTIONS BEHAVIORAL HEALTH SYSTEM,5602 CAITO DRIVE,INDIANAPOLIS,IN,46226,MARION,(317) 544-4340,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
154070.0,MAPLE HEIGHTS BEHAVIORAL HEALTH,3955 WEST WASHINGTON CENTER ROAD,FORT WAYNE,IN,46818,ALLEN,(417) 392-7307,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
160040.0,"SARTORI MEMORIAL HOSPITAL, INC",515 COLLEGE STREET,CEDAR FALLS,IA,50613,BLACK HAWK,(319) 268-3000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,8,
160082.0,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,(515) 343-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,8,4,4,0,,11,11,1,9,1,,8,8,,12,11,
160147.0,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,(641) 236-2422,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,4,0,4,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,10,
161309.0,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,HARRISON,(712) 642-2784,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,7,
161319.0,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,CLAYTON,(563) 245-7000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
161329.0,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,JACKSON,(563) 652-2474,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
161339.0,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,BREMER,(319) 352-4120,Critical Access Hospitals,Government - Local,Yes,Y,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,6,
161349.0,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,BENTON,(319) 472-6200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,6,
161359.0,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,MONONA,(712) 423-2311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,1,1,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,5,
161369.0,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,(712) 263-2500,Critical Access Hospitals,Government - Local,Yes,,2,,7,4,0,4,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,5,1,4,0,,8,8,,12,4,
161379.0,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,(641) 672-3100,Critical Access Hospitals,Government - Local,Yes,Y,2,,7,4,0,4,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,7,
170012.0,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,(785) 452-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,5,2,,8,7,0,7,0,,11,11,1,10,0,,8,8,,12,11,
170068.0,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,(620) 624-1651,Acute Care Hospitals,Government - Local,Yes,Y,1,,7,4,0,4,0,,8,4,0,3,1,,11,7,0,6,1,,8,8,,12,9,
170137.0,LMH,325 MAINE STREET,LAWRENCE,KS,66044,DOUGLAS,(785) 505-6100,Acute Care Hospitals,Government - Local,Yes,Y,5,,7,6,0,5,1,,8,6,1,5,0,,11,10,1,9,0,,8,8,,12,12,
170188.0,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,(913) 319-7633,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,1,2,0,,8,8,,12,4,
170204.0,"ROCK REGIONAL HOSPITAL, LLC",3251 NORTH ROCK ROAD,DERBY,KS,67037,SEDGWICK,(316) 425-2400,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,5,0,5,0,,8,8,,12,8,
171307.0,RAWLINS COUNTY HEALTH CENTER,707 GRANT ST,ATWOOD,KS,67730,RAWLINS,(785) 626-3211,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,5,
171317.0,EDWARDS COUNTY MEDICAL CENTER,620 WEST EIGHTH STREET,KINSLEY,KS,67547,EDWARDS,(620) 659-3621,Critical Access Hospitals,Government - Local,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
171328.0,OTTAWA COUNTY HEALTH CENTER,215 E 8TH STREET,MINNEAPOLIS,KS,67467,OTTAWA,(785) 392-2122,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,1,0,1,0,,8,Not Available,5,12,4,
171338.0,GREAT PLAINS OF SABETHA,603 S 14TH STREET,SABETHA,KS,66534,NEMAHA,(785) 284-2121,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
171350.0,RUSSELL REGIONAL HOSPITAL,200 S MAIN STREET,RUSSELL,KS,67665,RUSSELL,(785) 483-3131,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,4,
171360.0,LINCOLN COUNTY HOSPITAL,624 N SECOND,LINCOLN,KS,67455,LINCOLN,(785) 524-4403,Critical Access Hospitals,Government - Local,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
171371.0,CLAY COUNTY MEDICAL CENTER,617 LIBERTY,CLAY CENTER,KS,67432,CLAY,(785) 632-2144,Critical Access Hospitals,Government - Local,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,6,0,,8,8,,12,8,
171381.0,MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,67410,DICKINSON,(785) 263-2100,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,1,1,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,5,
174020.0,COTTONWOOD SPRINGS LLC,13351 S ARAPAHO DRIVE,OLATHE,KS,66062,JOHNSON,(913) 353-3000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
180011.0,SAINT JOSEPH LONDON,1001 SAINT JOSEPH LANE,LONDON,KY,40741,LAUREL,(606) 330-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,1,5,0,,8,7,1,6,0,,11,10,1,8,1,,8,8,,12,12,
180027.0,MURRAY-CALLOWAY COUNTY HOSPITAL,803 POPLAR STREET,MURRAY,KY,42071,CALLOWAY,(270) 762-1100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,6,0,5,1,,8,5,0,5,0,,11,10,0,8,2,,8,8,,12,11,
180049.0,BAPTIST HEALTH RICHMOND,801 EASTERN BYPASS,RICHMOND,KY,40475,MADISON,(859) 625-3114,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,5,0,5,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,9,
180079.0,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,HARRISON,(859) 234-2300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,3,0,2,1,,8,2,1,1,0,,11,6,0,6,0,,8,8,,12,11,
180105.0,MONROE COUNTY MEDICAL CENTER,529 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,MONROE,(270) 487-9231,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,1,,7,3,0,3,0,,8,1,0,1,0,,11,4,0,2,2,,8,8,,12,8,
180143.0,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,LEXINGTON,KY,40509,FAYETTE,(859) 967-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,4,1,3,0,,11,8,0,8,0,,8,8,,12,10,
181308.0,BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVENUE,VERSAILLES,KY,40383,WOODFORD,(859) 873-3111,Critical Access Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,6,
181320.0,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",131 HOSPITAL DRIVE,SALEM,KY,42078,LIVINGSTON,(270) 988-2299,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,6,
181331.0,MCDOWELL ARH HOSPITAL,9879 KENTUCKY ROUTE 122,MC DOWELL,KY,41647,FLOYD,(606) 377-3400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,6,
184012.0,LINCOLN TRAIL BEHAVIORAL HEALTH SYSTEM,3909 S WILSON ROAD,RADCLIFF,KY,40160,HARDIN,(270) 351-9444,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
190011.0,OCHSNER LSU HEALTH MONROE,4864 JACKSON STREET,MONROE,LA,71202,OUACHITA,(318) 388-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,3,0,3,0,,8,5,1,3,1,,11,6,0,6,0,,8,8,,12,9,
190034.0,ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,ABBEVILLE,LA,70510,VERMILION,(337) 893-5466,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,5,1,4,0,,8,8,,12,9,
190054.0,IBERIA MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,70560,IBERIA,(337) 364-0441,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,10,1,9,0,,8,8,,12,10,
190102.0,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LAFAYETTE,(337) 470-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,6,1,,8,6,1,5,0,,11,10,0,8,2,,8,8,,12,11,
190144.0,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,71055,WEBSTER,(318) 377-2321,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,3,0,3,0,,8,3,0,3,0,,11,6,0,6,0,,8,8,,12,10,
190201.0,CHRISTUS OCHSNER LAKE AREA HOSPITAL,4200 NELSON ROAD,LAKE CHARLES,LA,70605,CALCASIEU,(337) 474-6370,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,9,
190266.0,THE SPINE HOSPITAL OF LOUISIANA,"10105 PARK ROW CIRCLE, SUITE 250",BATON ROUGE,LA,70810,E. BATON ROUGE,(225) 763-9900,Acute Care Hospitals,Physician,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,3,
190312.0,OUR LADY OF THE ANGELS HOSPITAL,433 PLAZA STREET,BOGALUSA,LA,70427,WASHINGTON,(985) 730-6700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,5,1,4,0,,8,8,,12,9,
191304.0,NORTH CADDO MEDICAL CENTER,815 SOUTH PINE STREET,VIVIAN,LA,71082,CADDO,(318) 375-3235,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
191314.0,MADISON PARISH HOSPITAL,900 JOHNSON STREET,TALLULAH,LA,71282,MADISON,(318) 574-2374,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
191324.0,OCHSNER ST ANNE GENERAL HOSPITAL,4608 HIGHWAY 1,RACELAND,LA,70394,LAFOURCHE,(985) 537-6841,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,8,,12,9,
194022.0,LONGLEAF HOSPITAL,44 VERSAILLES BLVD,ALEXANDRIA,LA,71303,RAPIDES,(318) 445-5111,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194081.0,OCEANS BEHAVIORAL HOSPITAL OF DERIDDER,1420 BLANKENSHIP DRIVE,DERIDDER,LA,70634,BEAUREGARD,(337) 460-9472,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194091.0,OCEANS BEHAVIORAL HOSPITAL OF KENTWOOD,921 AVENUE G,KENTWOOD,LA,70444,TANGIPAHOA,(985) 229-0717,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
194109.0,"COMPASS BEHAVIORAL CENTER OF HOUMA, LLC",4701 WEST PARK AVENUE,HOUMA,LA,70364,TERREBONNE,(985) 876-1715,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
200001.0,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,PENOBSCOT,(207) 262-1000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,5,0,5,0,,8,6,0,6,0,,11,7,0,6,1,,8,8,,12,9,
200039.0,MAINE GENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,KENNEBEC,(207) 626-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,5,0,5,0,,8,6,2,4,0,,11,8,1,7,0,,8,8,,12,11,
201305.0,CALAIS COMMUNITY HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,4619,WASHINGTON,(207) 454-7521,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
201315.0,MAINEHEALTH STEPHENS HOSPITAL,181 MAIN STREET,NORWAY,ME,4268,OXFORD,(207) 743-5933,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,1,0,1,0,,11,7,1,6,0,,8,8,,12,9,
210004.0,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,MONTGOMERY,(301) 754-7000,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,2,,7,6,0,6,0,,8,8,2,5,1,,11,7,0,6,1,,8,8,,12,9,
210019.0,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,MD,21801,WICOMICO,(410) 546-6400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,3,4,0,,11,11,1,9,1,,8,8,,12,11,
210034.0,MEDSTAR HARBOR HOSPITAL,3001 SOUTH  HANOVER STREET,BALTIMORE,MD,21225,BALTIMORE CITY,(410) 350-3201,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,4,,7,5,0,5,0,,8,5,1,4,0,,11,6,0,6,0,,8,8,,12,10,
210051.0,"LUMINIS HEALTH DOCTORS COMMUNITY MEDICAL CTR, INC",8118 GOOD LUCK ROAD,LANHAM,MD,20706,PRINCE GEORGES,(301) 552-8118,Acute Care Hospitals,Proprietary,Yes,,2,,7,6,0,6,0,,8,7,1,6,0,,11,7,1,5,1,,8,8,,12,8,
213300.0,MOUNT WASHINGTON PEDIATRIC HOSPITAL,1708 WEST ROGERS AVENUE,BALTIMORE,MD,21209,BALTIMORE CITY,(410) 578-5050,Childrens,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
220001.0,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,60 HOSPITAL ROAD,LEOMINSTER,MA,1453,WORCESTER,(978) 466-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2,,7,5,1,4,0,,8,5,1,3,1,,11,8,0,6,2,,8,8,,12,11,
220020.0,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,BRISTOL,(508) 674-5600,Acute Care Hospitals,Proprietary,Yes,,3,,7,6,0,6,0,,8,7,1,5,1,,11,10,0,7,3,,8,8,,12,10,
220052.0,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,PLYMOUTH,(508) 941-7000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,6,0,6,0,,8,2,0,2,0,,11,10,0,9,1,,8,Not Available,5,12,9,
220075.0,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES STREET,BOSTON,MA,2114,SUFFOLK,(617) 523-7900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,2,0,2,0,,8,8,,12,6,
220100.0,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,NORFOLK,(781) 340-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,3,3,0,,8,7,1,5,1,,11,8,0,6,2,,8,8,,12,12,
220163.0,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,55 LAKE AVENUE NORTH,WORCESTER,MA,1655,WORCESTER,(508) 334-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,4,3,0,,8,8,3,5,0,,11,11,0,9,2,,8,8,,12,10,
223302.0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,2115,SUFFOLK,(617) 735-6000,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
224031.0,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,830 COUNTY ROAD,POCASSET,MA,2559,BARNSTABLE,(508) 563-2276,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
230002.0,ST JOE MERCY HOSPITAL SYSTEM LIVONIA,36475 FIVE MILE ROAD,LIVONIA,MI,48154,WAYNE,(734) 655-4800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,1,6,0,,11,10,0,7,3,,8,8,,12,12,
230024.0,SINAI-GRACE HOSPITAL,6071 W OUTER DRIVE,DETROIT,MI,48235,WAYNE,(313) 966-3300,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,6,0,,8,6,2,2,2,,11,9,0,8,1,,8,8,,12,9,
230047.0,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHIP,MI,48038,MACOMB,(586) 263-2300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,9,2,,8,8,,12,12,
230072.0,HOLLAND COMMUNITY HOSPITAL,602 MICHIGAN AVE,HOLLAND,MI,49423,OTTAWA,(616) 392-5141,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,5,0,5,0,,8,4,1,3,0,,11,10,0,10,0,,8,8,,12,12,
230097.0,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,MI,49684,GRAND TRAVERSE,(231) 935-5000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,,7,7,1,5,1,,8,8,1,6,1,,11,11,3,8,0,,8,8,,12,10,
230132.0,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,MI,48503,GENESEE,(810) 257-9000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,6,0,6,0,,8,7,2,5,0,,11,7,0,5,2,,8,8,,12,10,
230174.0,TRINITY HEALTH GRAND HAVEN HOSPITAL,1309 SHELDON RD,GRAND HAVEN,MI,49417,OTTAWA,(616) 847-5268,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,4,0,4,0,,8,8,,12,9,
230222.0,MYMICHIGAN MEDICAL CENTER MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MIDLAND,(989) 839-3000,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,4,,7,7,0,7,0,,8,7,2,4,1,,11,11,0,11,0,,8,8,,12,10,
230269.0,"BEAUMONT HOSPITAL, TROY",44201 DEQUINDRE ROAD,TROY,MI,48085,OAKLAND,(248) 964-8800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,8,1,5,2,,11,11,0,9,2,,8,8,,12,12,
230779.0,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,ST. JOSEPH,(269) 651-7824,Rural Emergency Hospital,Government - Local,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
