facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
60013.0,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,LA PLATA,(970) 247-4311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5,,7,6,0,6,0,,8,5,1,4,0,,11,9,1,8,0,,8,8,,12,11,
60031.0,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,2222 N NEVADA AVE,COLORADO SPRINGS,CO,80907,EL PASO,(719) 776-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,4,4,0,,11,11,3,7,1,,8,8,,12,11,
60076.0,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,LOGAN,(970) 522-0122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,7,0,7,0,,8,8,,12,9,
60117.0,"ANIMAS SURGICAL HOSPITAL, LLC","575 RIVERGATE LN, UNIT 100",DURANGO,CO,81301,LA PLATA,(970) 247-3537,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,0,2,0,,11,3,0,3,0,,8,8,,12,7,
60132.0,UCHEALTH HIGHLANDS RANCH HOSPITAL,1500 PARK CENTRAL DR,HIGHLANDS RANCH,CO,80129,DOUGLAS,(720) 516-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,2,4,0,,8,6,1,5,0,,11,8,0,8,0,,8,8,,12,10,
61308.0,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HIGHWAY 285,LA JARA,CO,81140,CONEJOS,(719) 274-5121,Critical Access Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,6,
61318.0,MIDDLE PARK MEDICAL CENTER,214 S 4TH ST,KREMMLING,CO,80459,GRAND,(970) 724-3442,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,4,
61328.0,PAGOSA SPRINGS MEDICAL CENTER,95 S PAGOSA BLVD,PAGOSA SPRINGS,CO,81147,ARCHULETA,(970) 731-3700,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
64023.0,"WEST SPRINGS HOSPITAL, INC",515 28 3/4 RD,GRAND JUNCTION,CO,81501,MESA,(970) 683-7085,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
70006.0,STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,FAIRFIELD,(203) 276-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,2,6,0,,11,11,0,11,0,,8,8,,12,12,
70021.0,WINDHAM COMMUNITY MEMORIAL HOSPITAL,112 MANSFIELD AVENUE,WILLIMANTIC,CT,6226,WINDHAM,(860) 456-9116,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,4,0,4,0,,8,3,0,3,0,,11,9,0,9,0,,8,8,,12,10,
70035.0,THE HOSPITAL OF CENTRAL CONNECTICUT,100 GRAND STREET,NEW BRITAIN,CT,6050,HARTFORD,(860) 224-5011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,6,0,6,0,,8,7,3,4,0,,11,8,0,7,1,,8,8,,12,12,
74016.0,MASONICARE HEALTH CENTER,22 MASONIC AVE BLDG STURGES,WALLINGFORD,CT,6492,NEW HAVEN,(203) 679-5900,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
84002.0,ROCKFORD CENTER,100 ROCKFORD DRIVE,NEWARK,DE,19713,NEW CASTLE,(302) 996-5480,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
93300.0,CHILDREN'S NATIONAL HOSPITAL,"111 MICHIGAN AVE, NW",WASHINGTON,DC,20010,THE DISTRICT,(202) 476-5000,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
100017.0,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,VOLUSIA,(386) 254-4000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,7,0,6,1,,8,8,3,4,1,,11,11,0,10,1,,8,8,,12,9,
100032.0,ORLANDO HEALTH BAYFRONT HOSPITAL,701 6TH ST S,SAINT PETERSBURG,FL,33701,PINELLAS,(727) 823-1234,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,3,4,0,,11,8,0,8,0,,8,8,,12,9,
100047.0,SHOREPOINT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,CHARLOTTE,(941) 639-3131,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,0,5,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,12,7,
100063.0,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,FL,34652,PASCO,(727) 842-8468,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,,7,5,0,5,0,,8,6,4,2,0,,11,7,0,7,0,,8,8,,12,7,
100084.0,UF HEALTH LEESBURG HOSPITAL,600 E DIXIE AVE,LEESBURG,FL,34748,LAKE,(352) 323-5762,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,10,
100109.0,ADVENTHEALTH SEBRING,4200 SUN N LAKE BLVD,SEBRING,FL,33872,HIGHLANDS,(863) 314-4466,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,6,2,4,0,,11,10,0,9,1,,8,8,,12,10,
100127.0,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,PINELLAS,(727) 462-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,8,2,6,0,,11,11,1,9,1,,8,8,,12,9,
100150.0,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,MONROE,(305) 294-5531,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,4,0,4,0,,8,5,0,5,0,,11,7,0,7,0,,8,8,,12,11,
100175.0,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34266,DE SOTO,(863) 494-3535,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,3,0,3,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,9,
100200.0,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,(954) 776-8500,Acute Care Hospitals,Government - Hospital District or Authority,No,,2,,7,4,0,4,0,,8,7,1,6,0,,11,6,0,5,1,,8,8,,12,8,
100224.0,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,BROWARD,(954) 721-2200,Acute Care Hospitals,Proprietary,Yes,,1,,7,4,0,4,0,,8,6,1,5,0,,11,6,0,2,4,,8,8,,12,6,
100244.0,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,LEE,(239) 424-2000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,,7,6,0,6,0,,8,7,2,5,0,,11,7,0,5,2,,8,8,,12,10,
100260.0,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,ST. LUCIE,(772) 335-4000,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,6,0,,8,7,1,6,0,,11,7,0,1,6,,8,8,,12,9,
100281.0,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,BROWARD,(954) 436-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,6,1,5,0,,8,8,2,5,1,,11,10,0,8,2,,8,8,,12,9,
100296.0,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,MIAMI-DADE,(786) 308-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5,,7,4,1,3,0,,8,3,1,2,0,,11,6,0,5,1,,8,8,,12,9,
100320.0,HCA FLORIDA POINCIANA HOSPITAL,325 CYPRESS PKWY,KISSIMMEE,FL,34758,OSCEOLA,(407) 530-2000,Acute Care Hospitals,Proprietary,Yes,,3,,7,5,0,5,0,,8,2,1,1,0,,11,5,0,5,0,,8,8,,12,9,
100364.0,ADVENTHEALTH RIVERVIEW,9330 US HWY 301 S,RIVERVIEW,FL,33578,HILLSBOROUGH,(813) 929-5962,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
101312.0,FISHERMEN'S COMMUNITY HOSPITAL,3301 OVERSEAS HWY,MARATHON,FL,33050,MONROE,(305) 434-1000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,5,
104016.0,RIVER POINT BEHAVIORAL HEALTH,6300 BEACH BLVD,JACKSONVILLE,FL,32216,DUVAL,(904) 724-9202,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104067.0,ASPIRE HEALTH PARTNERS,1800 MERCY DR,ORLANDO,FL,32808,ORANGE,(407) 875-3700,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104079.0,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SRVS,1201 N 37TH AVE,HOLLYWOOD,FL,33021,BROWARD,(954) 962-1355,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110007.0,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,DOUGHERTY,(229) 312-4068,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,7,0,6,1,,8,7,3,3,1,,11,11,0,9,2,,8,8,,12,11,
110027.0,"TY COBB REGIONAL MEDICAL CENTER, LLC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,(706) 356-7800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,5,1,,8,8,,12,11,
110041.0,NORTHEAST GEORGIA MEDICAL CENTER HABERSHAM,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,(706) 754-2161,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,3,0,3,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,9,
110069.0,HOUSTON HEALTHCARE,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,HOUSTON,(478) 922-4281,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,7,0,7,0,,11,10,0,9,1,,8,8,,12,10,
110086.0,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,WASHINGTON,(478) 240-2100,Acute Care Hospitals,Government - Hospital District or Authority,No,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,7,
110107.0,ATRIUM HEALTH NAVICENT THE MEDICAL CENTER,777 HEMLOCK STREET,MACON,GA,31201,BIBB,(478) 633-1000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,7,0,7,0,,8,8,3,5,0,,11,11,0,8,3,,8,8,,12,11,
110132.0,MEMORIAL HOSPITAL AND MANOR,1500 E SHOTWELL STREET,BAINBRIDGE,GA,39819,DECATUR,(229) 246-3500,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,4,0,4,0,,8,Not Available,5,12,9,
110177.0,DOCTORS HOSPITAL,3651 WHEELER ROAD,AUGUSTA,GA,30909,RICHMOND,(706) 651-6008,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,6,0,6,0,,8,8,4,4,0,,11,8,0,7,1,,8,8,,12,11,
110215.0,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,FAYETTE,(770) 719-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,8,3,5,0,,11,10,0,9,1,,8,8,,12,11,
110779.0,IRWIN COUNTY HOSPITAL,710 N IRWIN AVENUE,OCILLA,GA,31774,IRWIN,(229) 468-3845,Rural Emergency Hospital,Government - Hospital District or Authority,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
111311.0,JENKINS COUNTY MEDICAL CENTER,931 EAST WINTHROPE AVENUE,MILLEN,GA,30442,JENKINS,(478) 982-4221,Critical Access Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
111325.0,WILLS MEMORIAL HOSPITAL,120 GORDON STREET,WASHINGTON,GA,30673,WILKES,(706) 678-9212,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
111335.0,LIBERTY REGIONAL MEDICAL CENTER,462 E G MILES PARKWAY,HINESVILLE,GA,31313,LIBERTY,(912) 369-9400,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,7,
114016.0,ST SIMONS-BY-THE-SEA,2927 DEMERE ROAD,SAINT SIMONS ISLAND,GA,31522,GLYNN,(912) 638-1999,Psychiatric,Government - Federal,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
120005.0,HILO BENIOFF MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HAWAII,(808) 932-3000,Acute Care Hospitals,Government - State,Yes,Y,2,,7,6,0,6,0,,8,6,2,3,1,,11,9,0,7,2,,8,8,,12,11,
121301.0,KAU HOSPITAL,1 KAMANI STREET,PAHALA,HI,96777,HAWAII,(808) 932-4200,Critical Access Hospitals,Government - State,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
124001.0,KAHI MOHALA,91-2301 FORT WEAVER ROAD,EWA BEACH,HI,96706,HONOLULU,(808) 671-8511,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
130049.0,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,KOOTENAI,(208) 625-4000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,,7,7,1,5,1,,8,7,3,3,1,,11,11,3,8,0,,8,8,,12,12,
131303.0,NELL J REDFIELD MEMORIAL HOSPITAL,150 NORTH 200 WEST,MALAD CITY,ID,83252,ONEIDA,(208) 766-2231,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,5,
131315.0,SYRINGA GENERAL HOSPITAL,607 W MAIN STREET,GRANGEVILLE,ID,83530,IDAHO,(208) 983-1700,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,7,
131325.0,BINGHAM MEMORIAL HOSPITAL,98 POPLAR STREET,BLACKFOOT,ID,83221,BINGHAM,(208) 785-4100,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,7,0,7,0,,8,8,,12,5,
140007.0,SAINT JOSEPH MEDICAL CENTER,333 N MADISON ST,JOLIET,IL,60435,WILL,(815) 725-7133,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,1,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,8,3,,8,8,,12,11,
140032.0,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,EFFINGHAM,(217) 342-2121,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,5,0,5,0,,8,3,1,2,0,,11,6,0,5,1,,8,8,,12,12,
140062.0,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,COOK,(708) 923-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,2,5,0,,8,7,2,4,1,,11,11,0,11,0,,8,8,,12,11,
140084.0,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,LAKE,(847) 360-3000,Acute Care Hospitals,Proprietary,Yes,,2,,7,5,0,5,0,,8,5,0,5,0,,11,7,0,5,2,,8,8,,12,9,
140113.0,OSF HEART OF MARY MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,CHAMPAIGN,(217) 337-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,6,0,6,0,,8,4,0,4,0,,11,8,1,7,0,,8,8,,12,8,
140127.0,CARLE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,MC LEAN,(309) 454-1400,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,8,0,,8,8,,12,10,
140160.0,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,STEPHENSON,(815) 599-6000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,,7,5,0,5,0,,8,6,0,6,0,,11,9,0,9,0,,8,8,,12,10,
140181.0,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,COOK,(773) 356-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,7,1,0,1,0,,8,3,0,3,0,,11,3,0,2,1,,8,Not Available,5,12,6,
140202.0,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,(847) 362-2900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,1,5,1,,8,7,3,4,0,,11,9,0,8,1,,8,8,,12,12,
140228.0,UW HEALTH,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,(815) 968-4400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,3,4,0,,11,10,1,8,1,,8,8,,12,11,
140280.0,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,(309) 779-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,6,1,,8,8,1,7,0,,11,11,0,11,0,,8,8,,12,9,
140304.0,UCHICAGO MEDICINE ADVENTHEALTH BOLINGBROOK,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,(630) 312-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,5,1,4,0,,11,8,1,7,0,,8,8,,12,11,
141308.0,WASHINGTON COUNTY HOSPITAL,705 S GRAND AVE,NASHVILLE,IL,62263,WASHINGTON,(618) 327-8236,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
141319.0,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,IL,61254,HENRY,(309) 944-6431,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,8,,12,4,
141329.0,MORRISON COMMUNITY HOSPITAL,303 N JACKSON STREET,MORRISON,IL,61270,WHITESIDE,(815) 772-4003,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,3,
141339.0,TAYLORVILLE MEMORIAL HOSPITAL,201 EAST PLEASANT STREET,TAYLORVILLE,IL,62568,CHRISTIAN,(217) 824-3331,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,Not Available,5,12,6,
141349.0,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY,SPARTA,IL,62286,RANDOLPH,(618) 443-2177,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,0,4,0,,8,Not Available,5,12,4,
144009.0,"AERIES HEALTHCARE OF ILLINOIS, INC., DBA RIVEREDGE HOSPITAL",8311 WEST ROOSEVELT ROAD,FOREST PARK,IL,60130,COOK,(708) 771-7000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
144037.0,ELGIN MENTAL HEALTH CENTER,750 S STATE ST,ELGIN,IL,60123,KANE,(847) 742-1040,Psychiatric,Government - State,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
150006.0,NORTHWEST HEALTH-LA PORTE,1007 LINCOLNWAY,LA PORTE,IN,46350,LA PORTE,(219) 326-1234,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,6,0,6,0,,8,3,0,3,0,,11,9,0,8,1,,8,8,,12,10,
150021.0,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,(260) 266-1195,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,7,2,5,0,,11,10,1,7,2,,8,8,,12,11,
150044.0,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,(812) 944-7701,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,1,6,0,,11,9,0,9,0,,8,8,,12,12,
150061.0,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,DAVIESS,(812) 254-2760,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,8,1,7,0,,8,8,,12,10,
150088.0,ASCENSION ST VINCENT ANDERSON,2015 JACKSON ST,ANDERSON,IN,46016,MADISON,(765) 649-2511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,4,0,4,0,,8,6,0,6,0,,11,9,0,7,2,,8,8,,12,9,
150112.0,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,(812) 379-4441,Acute Care Hospitals,Government - Local,Yes,Y,4,,7,7,0,7,0,,8,7,0,6,1,,11,11,1,10,0,,8,8,,12,11,
150153.0,ST VINCENT HEART CENTER,10580 N MERIDIAN ST,CARMEL,IN,46290,HAMILTON,(317) 583-5000,Acute Care Hospitals,Proprietary,Yes,,5,,7,4,0,4,0,,8,4,1,3,0,,11,5,1,4,0,,8,8,,12,5,
150169.0,COMMUNITY HOSPITAL NORTH,7150 CLEARVISTA DR,INDIANAPOLIS,IN,46256,MARION,(317) 621-5335,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,8,4,3,1,,11,7,0,7,0,,8,8,,12,11,
151301.0,ASCENSION ST VINCENT RANDOLPH,473 E GREENVILLE AVE,WINCHESTER,IN,47394,RANDOLPH,(765) 584-0004,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,7,
